bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,2,0,0,,310,4670,inp,inap1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3272"", ""label"": ""I\u00f1apari""}, {""url"": ""https://en.wikipedia.org/wiki/I%C3%B1apari_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q15338035"", ""label"": null}], ""meds"": [[""98209"", ""grammar_sketch"", 1995, 104, ""Parker, Stephen G. 1995""], [""141164"", ""wordlist_or_less"", 1903, 188, ""Germ\u00e1n Stiglich 1903""], [""29045"", ""wordlist_or_less"", 1890, 3, ""Nusser-Asport, C. 1890""]]}",-12.46525,language,-69.30827,South America,,Iñapari,"('Modern Iñapari [inap1243]':1,'Pacaguara-Mercier [paca1247]':1)'Iñapari [inap1242][inp]-l-':1",6864
False,Spoken L1 Language,7,0,0,,138,11757,inb,inga1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/inb"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/4305"", ""label"": ""Inga""}, {""url"": ""https://en.wikipedia.org/wiki/Inga_Kichwa"", ""label"": null}, {""url"": ""https://phoible.org/languages/inga1252"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_iga"", ""label"": ""Inga""}, {""url"": ""https://www.wikidata.org/entity/Q35491"", ""label"": null}], ""meds"": [[""7820"", ""grammar"", 1981, 214, ""Levinsohn, Stephen H. and Galeano L., Luis G. 1981""], [""145025"", ""grammar"", 1976, 168, ""Stephen H. Levinsohn 1976""], [""94768"", ""grammar"", 1934, 8, ""Tulc\u00e1n, Ildefonso 1934""], [""28208"", ""wordlist_or_less"", 1905, 19, ""Joaquin Rocha 1905""], [""47515"", ""wordlist_or_less"", 1891, 2, ""Adolf Ernst 1891""]]}",1.00313,language,-76.8606,South America,,Colombian Inga,"(('Aponte Inga [apon1238]':1,'Santiago Inga [sant1431]':1)'Aponte-Santiago Inga [apon1239]':1,('Guayuyaco [guay1256]':1,'San Andrés Inga [sana1282]':1,'Yunguillo-Condagua [yung1255]':1)'San Andrés-Lowland Inga [jung1240][inj]':1)'Colombian Inga [inga1252][inb]-l-':1",14521
False,Spoken L1 Language,0,0,0,,81,3725,NOCODE_Ingain,inga1254,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Ingain"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Ingain, a poorly attested Southern Je language, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:w:Vogt:Parana**, **hh:hv:Jolkesky:Proto-Je**).""}, ""links"": [], ""meds"": [[""571504"", ""wordlist_or_less"", 1910, 21, ""de Freitas, Affonso A. 1910""], [""63935"", ""wordlist_or_less"", 1904, 16, ""Vogt, Friedrich 1904""], [""33026"", ""wordlist_or_less"", 1896, 25, ""Ambrosetti, Juan Bautista 1896""]]}",-24.621052,language,-54.254151,South America,,Ingain,'Ingain [inga1254]-l-':1,5552
False,Sign Language,0,0,0,,249,9299,NOCODE_Inmaculada-Sign,inma1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""569999"", ""wordlist_or_less"", 2017, 22, ""Brenda Clark 2017""]]}",-12.14477,language,-77.01956,South America,,Inmaculada Sign Language,'Inmaculada Sign Language [inma1234]-l-':1,12216
False,Spoken L1 Language,1,0,0,,230,2650,iqu,iqui1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/iqu"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2026"", ""label"": ""Iquito""}, {""url"": ""https://en.wikipedia.org/wiki/Iquito_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/iqui1243"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_iqu"", ""label"": ""Iquito""}, {""url"": ""https://www.wikidata.org/entity/Q2669184"", ""label"": null}], ""meds"": [[""78158"", ""long_grammar"", 2009, 629, ""I-Wen Lai 2009""], [""130507"", ""grammar"", 1963, 16, ""Eastman, Robert and Eastman, Elizabeth 1963""], [""18086"", ""phonology_or_text"", 1960, 0, ""Chaumeil, Jean-Pierre 1960""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""]]}",-3.31233,language,-73.97046,South America,,Iquito,('Pintuyacu [pint1253]':1)'Iquito [iqui1243][iqu]-l-':1,4375
False,Spoken L1 Language,2,0,0,,,,irn,iran1263,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3271"", ""label"": ""Irantxe""}, {""url"": ""https://www.wikidata.org/entity/Q3409301"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Irantxe_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/iran1263"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_irx"", ""label"": ""Iranxe""}], ""meds"": [[""550864"", ""grammar"", 2010, 274, ""Monserrat, Ruth Maria Fonini 2010""], [""47325"", ""grammar"", 2000, 248, ""Monserrat, Ruth Maria Fonini 2000""], [""46204"", ""grammar_sketch"", 1967, 139, ""Robert E. Meader 1967""], [""39678"", ""grammar_sketch"", 1960, 59, ""Jos\u00e9 de Moura e Silva 1960""], [""97961"", ""wordlist_or_less"", 1957, 41, ""de Moura e Silva, Jos\u00e9 1957""], [""68556"", ""wordlist_or_less"", 1942, 5, ""Max Schmidt 1942""], [""138382"", ""wordlist_or_less"", 1929, 40, ""Schmidt, Max 1929""]]}",-12.7178,language,-57.9806,South America,,Irántxe-Münkü,"('Irántxe [iran1264]':1,'Münkü [munk1243]':1)'Irántxe-Münkü [iran1263][irn]-l-':1",213
False,Spoken L1 Language,0,0,0,,180,6322,isc,isco1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/4308"", ""label"": ""Isconahua""}, {""url"": ""https://www.wikidata.org/entity/Q3052971"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Iskonawa_language"", ""label"": null}], ""meds"": [[""553075"", ""grammar"", 2015, 224, ""Roberto Zariquiey 2015""], [""321257"", ""phonology_or_text"", 2014, 13, ""Roberto Zariquiey 2014""], [""159047"", ""wordlist_or_less"", 1964, 20, ""Louis C. Whiton and Bruce H. Greene and Momsen, Jr., Richard P. 1964""], [""161469"", ""wordlist_or_less"", 1963, 1, ""\u010cestm\u00edr Loukotka 1963""]]}",-7.75236,language,-74.5193,South America,,Isconahua,'Isconahua [isco1239][isc]-l-':1,8933
False,Spoken L1 Language,1,0,0,,48,3605,ite,iten1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2911"", ""label"": ""Itene""}, {""url"": ""https://www.wikidata.org/entity/Q3038640"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Itene_language"", ""label"": null}], ""meds"": [[""155339"", ""long_grammar"", 2002, 959, ""Angenot-de-Lima, Geralda 2002""], [""29222"", ""grammar"", 2001, 0, ""Angenot-de Lima, Geralda 2001""], [""12293"", ""phonology_or_text"", 1997, 0, ""Angenot, Geralda de Lima V. and Jeneci C. dos Santos and Jean-Pierre Angenot 1997""], [""139765"", ""phonology_or_text"", 1995, 0, ""M\u00fcller, Diocelma 1995""], [""148628"", ""wordlist_or_less"", 1957, 92, ""Leigue Castedo, Luis 1957""], [""100777"", ""wordlist_or_less"", 1912, 2, ""Alexander F. Chamberlain 1912""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""121928"", ""wordlist_or_less"", 1839, 0, ""d'Orbigny, Alcide Dessalines 1839""]]}",-12.2994,language,-64.9841,South America,,Itene,('Itoreauhip [itor1239]':1)'Itene [iten1243][ite]-l-':1,5413
False,Spoken L1 Language,0,0,0,,,,ito,iton1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2914"", ""label"": ""Itonama""}, {""url"": ""https://www.wikidata.org/entity/Q950585"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Itonama_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/iton1250"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ito"", ""label"": ""Itonama""}], ""meds"": [[""27612"", ""grammar_sketch"", 1965, 161, ""Camp, Elizabeth L. and Liccardi, Millicent R. 1965""], [""92340"", ""grammar_sketch"", 1916, 54, ""de Cr\u00e9qui-Montfort, Georges and Paul Rivet 1916, 1918""], [""26219"", ""phonology_or_text"", 1870, 6, ""Marietti, Petro 1870""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""]]}",-12.80431,language,-64.35748,South America,,Itonama,'Itonama [iton1250][ito]-l-':1,366
False,Spoken L1 Language,0,0,0,,411,3472,crt,iyoj1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3013"", ""label"": ""Chorote""}, {""url"": ""https://en.wikipedia.org/wiki/Iyojwa%CA%BCja_Chorote"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3504118"", ""label"": null}], ""meds"": [[""320227"", ""long_grammar"", 2014, 469, ""Javier Carol 2014""], [""147078"", ""long_grammar"", 1915, 342, ""Richard J. Hunt 1915""]]}",-22.1896,language,-63.2383,South America,,Iyojwa'ja Chorote,'Iyojwa''ja Chorote [iyoj1235][crt]-l-':1,5266
False,Spoken L1 Language,0,0,0,,411,3472,crq,iyow1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/crq"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3013"", ""label"": ""Chorote""}, {""url"": ""https://en.wikipedia.org/wiki/Iyo%CA%BCwujwa_Chorote"", ""label"": null}, {""url"": ""https://phoible.org/languages/iyow1239"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3540927"", ""label"": null}], ""meds"": [[""11759"", ""grammar"", 1983, 228, ""Ana Gerzenstein 1983""], [""14118"", ""grammar"", 1978, 228, ""Ana Gerzenstein 1978-1979""], [""548985"", ""grammar_sketch"", 1976, 143, ""Ana Gerzenstein 1976""], [""49280"", ""wordlist_or_less"", 1910, 20, ""Robert Lehmann-Nitsche 1910-1911""]]}",-22.2067,language,-62.6508,South America,,Iyo'wujwa Chorote,'Iyo''wujwa Chorote [iyow1239][crq]-l-':1,5265
False,Spoken L1 Language,3,0,0,,192,827,jaa,jama1261,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/jaa"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2924"", ""label"": ""Jamamad\u00ed""}, {""url"": ""https://en.wikipedia.org/wiki/Mad%C3%AD_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/jama1261"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_bna"", ""label"": ""Banaw\u00e1""}, {""url"": ""https://wals.info/languoid/lect/wals_code_jmm"", ""label"": ""Jamamadi""}, {""url"": ""https://wals.info/languoid/lect/wals_code_jwr"", ""label"": ""Jarawara""}, {""url"": ""https://www.wikidata.org/entity/Q3053275"", ""label"": null}], ""meds"": [[""151442"", ""long_grammar"", 2004, 656, ""R. M. W. Dixon 2004""], [""62796"", ""grammar"", 2003, 254, ""Alan Vogel 2003""], [""120904"", ""grammar_sketch"", 1989, 84, ""Vogel, Alan 1989""], [""75144"", ""grammar_sketch"", 1986, 15, ""Campbell, Barbara 1986""], [""21520"", ""phonology_or_text"", 1985, 36, ""Campbell, Barbara 1985""], [""72942"", ""phonology_or_text"", 1970, 0, ""Cho, Seung-bog 1970""], [""96887"", ""wordlist_or_less"", 1938, 42, ""Paul Rivet and Tastevin, Constant 1938, 1938, 1939""], [""91186"", ""wordlist_or_less"", 1897, 7, ""Paul Ehrenreich 1897""]]}",-7.62223,language,-66.5662,South America,,Madi,"('Banawa [bana1307]':1,'Eastern Jamamadi [east2800]':1,'Jarawara [jara1276]':1)'Madi [jama1261][jaa]-l-':1",2502
False,Spoken L1 Language,0,0,0,,400,3380,jru,japr1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/8129"", ""label"": ""Japr\u00e9ria""}, {""url"": ""https://www.wikidata.org/entity/Q3441409"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Japreria_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/japr1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_jpr"", ""label"": ""Japreria""}], ""meds"": [[""110175"", ""grammar_sketch"", 2002, 116, ""Flores, Elexander 2002""], [""14368"", ""grammar_sketch"", 1974, 9, ""Durbin, Marshall and Hayd\u00e9e Seijas 1974""], [""155525"", ""wordlist_or_less"", 1956, 10, ""de Armellada, Ces\u00e1reo 1956""]]}",10.5523,language,-72.7101,South America,,Japrería,'Japrería [japr1238][jru]-l-':1,5156
False,Spoken L1 Language,0,0,0,,403,1833,jqr,jaqa1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/jqr"", ""label"": null}, {""url"": ""http://crubadan.org/languages/jqr-x-cau"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/848"", ""label"": ""Jaqaru""}, {""url"": ""https://en.wikipedia.org/wiki/Jaqaru_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/jaqa1244"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_jaq"", ""label"": ""Jaqaru""}, {""url"": ""https://www.wikidata.org/entity/Q33443"", ""label"": null}], ""meds"": [[""39663"", ""grammar"", 1983, 266, ""Martha J. Hardman 1983""], [""132006"", ""grammar"", 1966, 132, ""Martha J. Hardman 1966""], [""131690"", ""grammar"", 1876, 0, ""Barranca, Sebasti\u00e1n 1876""]]}",-12.741939,language,-75.809231,South America,,Jaqaru,'Jaqaru [jaqa1244][jqr]-l-':1,3382
False,Spoken L1 Language,0,0,0,,138,4122,qxw,jauj1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/qxw"", ""label"": null}, {""url"": ""https://phoible.org/languages/jauj1238"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q12953843"", ""label"": null}], ""meds"": [[""57760"", ""grammar"", 1976, 283, ""Cerr\u00f3n-Palomino, Rodolfo 1976""], [""65182"", ""grammar_sketch"", 1972, 0, ""Cerr\u00f3n-Palomino, Rodolfo 1972""], [""92159"", ""phonology_or_text"", 1967, 26, ""Cerr\u00f3n-Palomino, Rodolfo 1967""], [""139187"", ""wordlist_or_less"", 1905, 161, ""Algunos religiosos franciscanos misioneros de los Colegios de propaganda fide del Per\u00fa 1905""]]}",-11.6747,language,-75.2786,South America,,Jauja Wanca Quechua,'Jauja Wanca Quechua [jauj1238][qxw]-l-':1,6172
False,Spoken L1 Language,0,0,0,,45,45,jeb,jebe1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/852"", ""label"": ""Shiwilu""}, {""url"": ""https://www.wikidata.org/entity/Q967031"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Jebero_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/jebe1250"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_jeb"", ""label"": ""Jebero""}], ""meds"": [[""72053"", ""grammar"", 1979, 179, ""John T. Bendor-Samuel 1979""], [""18308"", ""grammar"", 1958, 0, ""Peverly, M. and D. Svendsen 1958""], [""160228"", ""grammar_sketch"", 1931, 45, ""Paul Rivet and Tastevin, Constant 1931""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""], [""126002"", ""wordlist_or_less"", 1909, 4, ""Henri Beuchat and Paul Rivet 1909""], [""82971"", ""wordlist_or_less"", 1813, 15, ""Johann Christoph Adelung and Johann Severin Vater 1813""], [""321177"", ""wordlist_or_less"", 1788, 60, ""Veigl, Franciscus Xavier 1788, 1789""]]}",-5.40317,language,-76.4103,South America,,Jebero,'Jebero [jebe1250][jeb]-l-':1,514
False,Unclassifiable,0,0,0,,394,394,NOCODE_Jenipapo-Kaninde,jeni1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""132591"", ""wordlist_or_less"", 1939, 2, ""Pompeu Sobrinho, Thomas 1939""], [""51465"", ""wordlist_or_less"", 1931, 9, ""Studart Filho, Carlos 1931""], [""108588"", ""wordlist_or_less"", 1926, 8, ""Studart, Carlos Pereira 1926""]]}",,language,,South America,,Jenipapo-Kanindé,'Jenipapo-Kanindé [jeni1237]-l-':1,1803
False,Spoken L1 Language,3,0,0,,,,NOCODE_Jirajaran,jira1235,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Jirajaran"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""A number of extinct lects subsumed under the name Jirajaran constitute an isolated language which is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:hw:Jahn:Venezuela**, **hh:w:Oramas:Jirajara**, **hh:w:Querales:Ayaman**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6202966"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Jirajara_language"", ""label"": null}], ""meds"": [[""74536"", ""phonology_or_text"", 1991, 3, ""Constenla Uma\u00f1a, Adolfo 1991""], [""156555"", ""wordlist_or_less"", 1916, 68, ""Luis Oramas 1916""], [""583423"", ""wordlist_or_less"", 1577, 77, ""Federmann, Nicol\u00e1s 1916 [1577]""]]}",10.57,language,-69.7,South America,,Jirajaran,"('Ayomán [ayom1234]':1,'Gayón [gayo1245]':1,'Jirajara [jira1249]':1)'Jirajaran [jira1235]-l-':1",416
False,Pidgin,0,0,0,,292,1045,NOCODE_Ndyuka-Wayana-Pidgin,joek1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""568592"", ""grammar_sketch"", 2018, 49, ""Bakker, Peter and Tobias Gretenkort and Mikael Parkvall 2018""], [""323073"", ""wordlist_or_less"", 1882, 20, ""Jules Crevaux 1882""]]}",,language,,South America,,Joeka-Oajana Pidgin,'Joeka-Oajana Pidgin [joek1234]-l-':1,2927
False,Spoken L1 Language,0,0,0,,32,13375,jor,jora1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q5393974"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Jor%C3%A1_language"", ""label"": null}], ""meds"": [[""548281"", ""wordlist_or_less"", 2015, 13, ""Swintha Danielsen and No\u00e9 Gasparini 2015""], [""131522"", ""wordlist_or_less"", 1959, 6, ""Hanke, Wanda 1959""]]}",-15.7492,language,-63.2094,South America,,Jorá,'Jorá [jora1240][jor]-l-':1,15930
False,Spoken L1 Language,0,0,0,,32,7738,jua,juma1249,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""jua"", ""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Of the languages of Tupi-Guarani subgroup VII,\nthere is considerable overdifferentiation.  J\u00fama or Arara-Kawahib\n[jua], Amundava [adw], Tenharim [pah], Uru-Eu-Wau-Wau [urz] and Karip\u00fana (if it refers to Kawahib-Karipuna) [kuq] all speak easily mutually intelligible varieties\n(**hh:hvw:Sampaio:Tupi-Kawahib**, **hh:e:Levi-Strauss:Tupi-Cawahib**, **hh:e:Kastner:Urueuwauwau**, **hh:e:Leonel:Urueu-au-au**, **hh:h:Loukotka:Tupi-Guarani**),\nas also acknowledged by the E16/E17/E18/E19/E20/E21/E22/E23/E24 entries themselves whose regions, dialects and speaker numbers overlap.  Paranaw\u00e1t [paf] is a name for a people of the same complex met with (and attested by wordlists) by the Rondon commission\n(**hh:hw:Rondon:Silvicolas**). Morerebi [xmo] is an uncontacted group of the Rio Preto and Marmelos, who speak another variety of the this language, if they still exist (**hh:e:Kastner:Urueuwauwau**).\nWiraf\u00e9d [wir], also known as Tupi do Machado or Bocas Pretas, is amply attested in wordlists from the past century\n(**hh:w:Koch-Grunberg:Maue**, **hh:w:Loukotka:Inedits**, **hh:hw:Nimuendaju:Icana**, **hh:w:Hanke:Parintintin**, **hh:w:NimuendajudoValleVentes:Peu**)\nand is hardly distinguishable from Apiak\u00e1 [api]\n(**hh:w:NimuendajudoValleVentes:Peu**:222-223,\n**hh:h:Loukotka:Tupi-Guarani**), which also is so close that it could also count as the Kawahib-language. See also: Tenharim-Parintintin-Diahoi [pah].""}, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/662"", ""label"": ""J\u00fama""}, {""url"": ""https://www.wikidata.org/entity/Q12953587"", ""label"": null}, {""url"": ""https://phoible.org/languages/juma1249"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_jum"", ""label"": ""J\u00fama""}], ""meds"": [[""29882"", ""phonology_or_text"", 1984, 18, ""Abrahamson, Arne and Abrahamson, Joyce 1984""], [""68251"", ""phonology_or_text"", 1968, 11, ""Abrahamson, Arne 1968""]]}",-7.27501,language,-64.0998,South America,,Júma,'Júma [juma1249][jua]-l-':1,10461
